,koi_disposition,koi_score,koi_impact,koi_impact_err1,koi_impact_err2,koi_tce_plnt_num,koi_steff_err1,koi_steff_err2,ra,dec
3562,1,0.9875,0.131,0.326,-0.131,2.0,0.39751552795031053,0.5038759689922481,0.3433125412469007,0.4202284288120337
3563,1,0.999,0.296,0.037,-0.051,1.0,0.31342570473005255,0.6821705426356589,0.5606490707832936,0.4237899829002636
3573,1,0.9875,0.02,0.414,-0.02,2.0,0.462494027711419,0.4844961240310077,0.7196421643579285,0.15162243916073148
3584,1,0.9875,0.277,0.17,-0.277,1.0,0.6421404682274248,0.13178294573643412,0.6348918626762892,0.656916276975648
3589,1,1.0,0.938,0.005,-0.657,1.0,0.6918299092212136,0.3682170542635659,0.16368912749152287,0.3613658637389632
3596,1,0.989,0.476,0.498,-0.275,2.0,0.5465838509316769,0.44573643410852715,0.38221235686131827,0.5905454739602409
3598,1,0.999,0.309,0.167,-0.309,1.0,0.588628762541806,0.4612403100775194,0.3059859878135054,0.6615774610486627
3599,1,0.995,0.096,0.362,-0.096,1.0,0.3057811753463927,0.689922480620155,0.33634510423444297,0.6083770589414343
3613,1,0.9875,0.023,0.438,-0.023,1.0,0.3019589106545628,0.6937984496124031,0.27026669541821313,0.1612390961255339
3624,1,0.992,0.697,0.018,-0.522,2.0,0.28284758719541325,0.6666666666666667,0.8023571919924777,0.2112489260250605
3625,1,1.0,0.046,0.404,-0.046,1.0,0.28284758719541325,0.6821705426356589,0.23754954867681555,0.3120746952010949
3631,1,0.9875,0.712,0.17,-0.475,2.0,0.4319159101767797,0.6085271317829457,0.4438979270477681,0.8526596968165783
3639,1,0.9875,0.066,0.381,-0.066,1.0,0.294314381270903,0.7015503875968992,0.3500070559271897,0.1099386717978037
3640,1,0.9875,0.817,0.021,-0.568,1.0,0.5962732919254659,0.050387596899224785,0.7235734568594108,0.21321311343806482
3651,1,0.988,0.015,0.449,-0.015,1.0,0.6077400860009555,0.44573643410852715,0.16475799566956972,0.733140794057427
3660,1,0.9875,0.592,0.372,-0.371,1.0,0.31724796942188244,0.7209302325581395,0.5606150719262128,0.3517816636876083
3661,1,0.9875,0.287,0.163,-0.287,1.0,0.588628762541806,0.4031007751937985,0.5838097442587333,0.4249871116605526
3683,1,1.0,0.374,0.088,-0.374,1.0,0.4242713807931199,0.6124031007751938,0.25517958615473546,0.3890443769229681
3684,1,0.993,0.017,0.431,-0.016,3.5,0.4242713807931199,0.6124031007751938,0.25517958615473546,0.3890443769229681
3687,1,0.999,0.04,0.428,-0.04,1.0,0.4013377926421404,0.5930232558139534,0.5322157800339173,0.1470821202801993
3693,1,0.9875,0.083,0.399,-0.083,1.0,0.36311514572384135,0.6317829457364341,0.7934099037273477,0.8088671903432809
3694,1,0.9875,0.317,0.133,-0.317,2.0,0.4319159101767797,0.6046511627906976,0.5624715026703093,0.13316937150548025
3716,1,0.9875,0.907,0.05,-0.632,2.0,0.30960344003822265,0.6511627906976745,0.5126259180273571,0.8118433036554231
3718,1,0.997,0.163,0.276,-0.163,3.5,0.4319159101767797,0.6085271317829457,0.4438979270477681,0.8526596968165783
3720,1,1.0,0.112,0.343,-0.112,2.0,0.6650740563784042,0.1589147286821706,0.3130610102504221,0.5205218918040146
3722,1,1.0,0.201,0.255,-0.201,1.0,0.30960344003822265,0.686046511627907,0.5435024691087769,0.15651587901675867
3728,1,0.996,0.028,0.423,-0.028,1.0,0.3019589106545628,0.6937984496124031,0.8685692675481853,0.6968766910644066
3732,1,0.995,0.633,0.304,-0.409,1.0,0.32871476349737216,0.6937984496124031,0.2946592452905765,0.33059178043711057
3740,1,0.997,0.954,0.003,-0.696,3.0,0.30960344003822265,0.6511627906976745,0.5126259180273571,0.8118433036554231
3743,1,0.9875,0.863,0.027,-0.591,2.0,0.35547061634018157,0.6395348837209303,0.6845940000866282,0.6312940084857859
3744,1,1.0,0.353,0.102,-0.353,1.0,0.6688963210702341,0.23643410852713176,0.3439948470773331,0.5850361849772634
3745,1,0.991,0.249,0.22,-0.248,1.0,0.2866698518872432,0.6782945736434108,0.3794621753400236,0.23275556826517896
3766,1,0.994,0.381,0.074,-0.381,1.0,0.6459627329192547,0.3449612403100776,0.6208945797904288,0.24647344752405242
3776,1,0.9875,0.579,0.035,-0.471,1.0,0.47396082178690874,0.5697674418604651,0.2663680045605048,0.30639985675426074
3782,1,1.0,0.104,0.352,-0.104,1.0,0.6153846153846153,0.3062015503875969,0.6334592533012646,0.116535683495544
3793,1,0.9875,0.896,0.064,-0.702,1.0,0.28284758719541325,0.6666666666666667,0.556801611080088,0.04121688714641536
3794,1,0.9875,0.909,0.04,-0.695,3.5,0.2866698518872432,0.6744186046511628,0.857109324023547,0.47229866454845304
3815,1,0.9875,0.21,0.245,-0.21,1.0,0.7300525561395126,0.33333333333333337,0.9134221433158967,0.5921607015404997
3822,1,0.999,0.101,0.362,-0.101,1.0,0.4013377926421404,0.5,0.331689123765619,0.19372923469734937
3828,1,0.9875,0.024,0.413,-0.024,1.0,0.47396082178690874,0.39922480620155043,0.9425931626901214,0.504669090244239
3832,1,0.9875,0.01,0.452,-0.01,1.0,0.6650740563784042,0.06976744186046513,0.7023502524997323,0.38138992282616613
3843,1,0.997,0.701,0.013,-0.526,2.0,0.28284758719541325,0.6782945736434108,1.0,0.5015571956432958
3844,1,0.9875,0.014,0.438,-0.014,1.0,0.23698041089345437,0.6589147286821706,0.4250895730162725,0.2932831665963431
3846,1,0.995,0.044,0.4,-0.044,1.0,0.28284758719541325,0.6821705426356589,0.2858456237649225,0.6682953379388858
3849,1,0.995,0.44,0.513,-0.242,1.0,0.27520305781175347,0.6511627906976745,0.6228604589100541,0.7288100047187358
3858,1,0.996,0.129,0.326,-0.129,1.0,0.6459627329192547,0.41085271317829464,0.96342235289789,0.5773846756891761
3863,1,1.0,0.375,0.077,-0.375,1.0,0.5848064978499761,0.1821705426356589,0.3499204287023012,0.42872881122105255
3867,1,1.0,0.365,0.094,-0.365,1.0,0.6115623506927854,0.3798449612403101,0.25491085546247483,0.4117674172151853
3873,1,0.996,0.957,0.115,-0.721,1.0,0.5771619684663163,0.4728682170542635,0.2403747139787935,0.5015667342628296
3881,1,0.9875,0.202,0.252,-0.202,1.0,0.752986144290492,0.06589147286821706,0.07674706387267527,0.6494764738271481
3884,1,0.995,0.834,0.123,-0.57,2.0,0.26373626373626374,0.6937984496124031,0.4830809112252581,0.9269694480577035
3885,1,1.0,0.143,0.312,-0.143,1.0,0.6841853798375537,0.3062015503875969,0.7409678310266123,0.5112270512177135
3886,1,0.999,0.715,0.234,-0.497,1.0,0.6650740563784042,0.17829457364341084,0.8361464670762988,0.5344475721300488
3899,1,1.0,0.783,0.18,-0.576,2.0,0.31342570473005255,0.7093023255813953,0.4475479139372478,0.7756670968007917
3900,1,0.998,0.25,0.194,-0.25,1.0,0.630673674151935,0.2209302325581396,0.5932982198105297,0.8263126212773053
3902,1,0.999,0.485,0.487,-0.285,1.0,0.7376970855231725,0.0852713178294574,0.554656888657469,0.8360938674422522
3905,1,0.9875,0.397,0.055,-0.397,1.0,0.4013377926421404,0.5465116279069768,0.578831938992078,0.8377679271792338
3909,1,0.997,0.021,0.411,-0.021,1.0,0.6268514094601051,0.22480620155038755,0.24721593605606706,0.8163962980169464
3910,1,0.9875,0.112,0.337,-0.112,2.0,0.42044911610129,0.4767441860465116,0.45046156941518767,0.6508782027755586
3938,1,0.9875,0.713,0.003,-0.538,1.0,0.26755852842809363,0.686046511627907,0.32068094587614837,0.698511187936476
3942,1,0.992,0.32,0.138,-0.32,1.0,0.7185857620640229,0.18992248062015504,0.6284576954084322,0.5879507773942909
3943,1,1.0,0.863,0.006,-0.6,1.0,0.6192068800764453,0.37209302325581395,0.48878573314809515,0.42785503526120294
3949,1,0.99,0.107,0.352,-0.107,1.0,0.4319159101767797,0.6472868217054264,0.3718101038082917,0.7313878646609444
3955,1,1.0,0.01,0.444,-0.009,1.0,0.5542283803153368,0.25193798449612403,0.36860908812736604,0.37794046352185395
3973,1,0.999,0.118,0.334,-0.118,1.0,0.630673674151935,0.1472868217054264,0.3828196789110674,0.6533825705350504
3974,1,0.997,0.255,0.198,-0.255,1.0,0.6880076445293837,0.3023255813953488,0.2781125138615206,0.2928079640943313
3985,1,0.998,0.395,0.064,-0.395,1.0,0.294314381270903,0.7015503875968992,0.22932415395241357,0.7805444682440466
3998,1,0.9875,0.074,0.382,-0.074,2.0,0.3019589106545628,0.6937984496124031,0.5849293778535181,0.8323604261496711
4005,1,0.9875,0.601,0.359,-0.383,1.0,0.5656951743908265,0.4844961240310077,0.5917575592732831,0.7039193931594268
4010,1,0.992,0.765,0.196,-0.531,1.0,0.27902532250358336,0.6434108527131783,0.6609913414691526,0.2557052307933012
4019,1,0.997,0.908,0.009,-0.654,1.0,0.6765408504538939,0.05813953488372092,0.6616382512291992,0.6508142492123756
4020,1,0.9875,0.703,0.255,-0.506,1.0,0.5274725274725275,0.39534883720930236,0.3876861728511205,0.9535656160037291
4025,1,0.9875,0.333,0.116,-0.333,1.0,0.7224080267558528,0.18604651162790697,0.37503766654200454,0.7168797523851187
4026,1,0.994,0.447,0.044,-0.431,3.0,0.294314381270903,0.7015503875968992,0.22932415395241357,0.7805444682440466
4037,1,0.9875,0.111,0.328,-0.111,2.0,0.26373626373626374,0.7868217054263567,0.09318294971289554,0.5341452170960994
4038,1,1.0,0.175,0.285,-0.175,1.0,0.28284758719541325,0.6821705426356589,0.48141776165497063,0.644356667805539
4042,1,0.996,0.7,0.258,-0.482,1.0,0.7032967032967032,0.28682170542635665,0.8245197894306404,0.27075768455836347
4052,1,0.994,0.234,0.226,-0.234,1.0,0.6344959388437649,0.21317829457364346,0.5196869683312286,0.7323937729074905
4055,1,0.995,0.11,0.356,-0.11,1.0,0.6230291447682752,0.22868217054263562,0.2451406085609129,0.0961773246015909
4065,1,0.996,0.64,0.31,-0.427,1.0,0.43956043956043955,0.45736434108527135,0.6072554492483242,0.4441290725024065
4069,1,0.998,0.601,0.369,-0.387,1.0,0.5695174390826564,0.3062015503875969,0.757625408044504,0.5141397231073181
4071,1,1.0,0.811,0.175,-0.591,2.0,0.43956043956043955,0.5968992248062015,0.3917469404521672,0.4347241216771911
4084,1,0.9875,0.201,0.24,-0.201,1.0,0.4013377926421404,0.5465116279069768,0.41605286309964384,0.7231424642761093
4085,1,0.9875,0.495,0.027,-0.449,2.0,0.3898709985666507,0.6046511627906976,0.5299783757954231,0.2964793723511523
4091,1,0.9875,0.008,0.444,-0.008,1.0,0.3401815575728619,0.748062015503876,0.3580470870198411,0.6300040542333898
4114,1,0.9875,0.21,0.241,-0.21,1.0,0.2981366459627329,0.6627906976744187,0.20107948699916278,0.7960694357727292
4126,1,1.0,0.563,0.341,-0.347,3.5,0.6765408504538939,0.4534883720930233,0.4425831493281045,0.3237512458621432
4145,1,0.9875,0.529,0.019,-0.455,1.0,0.2981366459627329,0.6976744186046512,0.46094532657765086,0.19771445713507596
4150,1,0.997,0.561,0.026,-0.471,1.0,0.752986144290492,0.06589147286821706,0.44830101190845006,0.4381093073304161
4162,1,0.9875,0.084,0.367,-0.084,1.0,0.6459627329192547,0.12790697674418605,0.7927518162608624,0.662648539192427
4168,1,0.989,0.043,0.415,-0.043,3.5,0.3745819397993311,0.6201550387596899,0.13801160711665972,0.5615929469014493
4173,1,1.0,0.278,0.186,-0.278,1.0,0.6115623506927854,0.3798449612403101,0.21525887335239346,0.8449378322072318
4184,1,1.0,0.334,0.105,-0.334,3.0,0.6765408504538939,0.4534883720930233,0.4425831493281045,0.3237512458621432
4188,1,0.9875,0.045,0.402,-0.045,1.0,0.7071189679885331,0.2829457364341086,0.7291394889273182,0.5651503398469302
4193,1,0.995,0.967,0.012,-0.673,1.0,0.294314381270903,0.7015503875968992,0.2845550644092043,0.3617057970928208
4195,1,0.9875,0.63,0.349,-0.421,1.0,0.6268514094601051,0.09302325581395354,0.6951569326696898,0.5987901701516876
4227,1,1.0,0.018,0.433,-0.018,2.0,0.6765408504538939,0.4534883720930233,0.4425831493281045,0.3237512458621432
4249,1,1.0,0.097,0.37,-0.097,1.0,0.31724796942188244,0.7441860465116279,0.7574107029333561,0.8418554497110216
4252,1,0.9875,0.337,0.126,-0.337,1.0,0.28284758719541325,0.6821705426356589,0.5123497355308082,0.5811317527264603
4268,1,1.0,0.89,0.043,-0.683,1.0,0.6765408504538939,0.4534883720930233,0.4425831493281045,0.3237512458621432
4273,1,0.9875,0.553,0.419,-0.347,1.0,0.5580506450071667,0.24806201550387597,0.2931442003305804,0.5587127959428728
4286,1,1.0,0.019,0.426,-0.019,1.0,0.31342570473005255,0.6821705426356589,0.28544229485764916,0.41584981834051193
4388,1,0.9875,0.014,0.443,-0.014,1.0,0.7415193502150024,0.37209302325581395,0.7132364070939339,0.18182388520264992
4407,1,1.0,0.025,0.415,-0.025,3.5,0.6765408504538939,0.4534883720930233,0.4425831493281045,0.3237512458621432
4419,1,0.9875,0.954,0.002,-0.671,1.0,0.3248924988055423,0.7054263565891473,0.10123182982314383,0.6041107353065724
4421,1,0.99,0.855,0.068,-0.594,1.0,0.6077400860009555,0.38372093023255816,0.24722990818911228,0.47586898904524766
4423,1,0.9875,0.053,0.397,-0.053,2.0,0.31724796942188244,0.7209302325581395,0.5902439115265903,0.12162693767613231
4427,1,0.9875,0.896,0.06,-0.68,1.0,0.2981366459627329,0.6511627906976745,0.7954540267920311,0.7194353982268025
4444,1,0.9875,0.75,0.048,-0.523,1.0,0.5771619684663163,0.4728682170542635,0.25992917991496434,0.42386104241491207
4460,1,0.9875,0.038,0.393,-0.038,1.0,0.714763497372193,0.27519379844961245,0.7520766082740185,0.37255274392474735
4461,1,1.0,0.035,0.403,-0.035,1.0,0.714763497372193,0.11240310077519378,0.6631104483145194,0.34758595144432913
4463,1,1.0,0.29,0.136,-0.29,1.0,0.5809842331581462,0.41085271317829464,0.32537558257972954,0.13935225347325764
4478,1,0.9875,0.399,0.067,-0.399,3.0,0.3057811753463927,0.7131782945736433,0.7096474318520869,0.9241654140026552
4479,1,0.9875,0.826,0.133,-0.571,3.0,0.31724796942188244,0.7209302325581395,0.5902439115265903,0.12162693767613231
4480,1,0.9875,0.116,0.32,-0.116,2.0,0.5809842331581462,0.41085271317829464,0.32537558257972954,0.13935225347325764
4494,1,0.993,0.016,0.439,-0.016,1.0,0.4280936454849498,0.5193798449612403,0.148398490823336,0.6715110690558279
4496,1,0.999,0.789,0.182,-0.553,1.0,0.39751552795031053,0.5542635658914729,0.23664974330862876,0.3497310525405726
4502,1,0.9875,0.016,0.421,-0.016,1.0,0.6268514094601051,0.2945736434108527,0.44625875179483643,0.5142198091008545
4503,1,0.996,0.027,0.406,-0.027,1.0,0.6077400860009555,0.38372093023255816,0.6892499805554486,0.5611333646891445
4517,1,0.9875,0.729,0.235,-0.503,1.0,0.45867176301958906,0.4883720930232558,0.0,0.46974032996837733
4519,1,1.0,0.502,0.011,-0.479,1.0,0.6115623506927854,0.4418604651162791,0.6320946416404034,0.18014348772517286
4521,1,0.9875,0.029,0.422,-0.029,3.5,0.2713807931199235,0.6976744186046512,0.2929751375207186,0.8232626956945421
4533,1,1.0,0.119,0.34,-0.119,1.0,0.3707596751075012,0.624031007751938,0.4272911154466126,0.6497009194653072
4544,1,0.994,0.012,0.425,-0.012,1.0,0.2981366459627329,0.6976744186046512,0.6180521821910254,0.30088442208352983
4558,1,0.9875,0.433,0.036,-0.433,1.0,0.30960344003822265,0.686046511627907,0.7963151759254554,0.47690268092184507
4560,1,0.9875,0.143,0.321,-0.143,3.0,0.2981366459627329,0.6976744186046512,0.6180521821910254,0.30088442208352983
4575,1,0.9875,0.248,0.199,-0.248,3.0,0.42044911610129,0.5736434108527132,0.12824136021509425,0.4933737642766407
4578,1,0.9875,0.626,0.299,-0.408,1.0,0.31724796942188244,0.7209302325581395,0.4375131279833422,0.9058300746784282
4582,1,0.993,0.494,0.473,-0.287,1.0,0.2981366459627329,0.6976744186046512,0.3933416265705265,0.21163066285915644
4596,1,1.0,0.026,0.422,-0.026,1.0,0.6880076445293837,0.2325581395348837,0.35479670313548617,0.8974112506673033
4597,1,0.9875,0.803,0.047,-0.555,1.0,0.6497849976110845,0.12015503875968991,0.37176585872031076,0.8956378356449761
4608,1,0.995,0.374,0.084,-0.374,1.0,0.28284758719541325,0.6821705426356589,0.6442666982126379,0.19069032013847753
4618,1,0.99,0.94,0.008,-0.703,1.0,0.4510272336359293,0.49224806201550386,0.6662090016864379,0.5444060829761308
4645,1,0.997,0.261,0.203,-0.261,1.0,0.6000955566172957,0.32170542635658916,0.6146336669723471,0.24534789041905825
4648,1,0.993,0.248,0.191,-0.248,1.0,0.2981366459627329,0.6976744186046512,0.2383240705853531,0.17302018749597048
4665,1,0.994,0.403,0.041,-0.403,1.0,0.462494027711419,0.5310077519379846,0.566959817542573,0.1081224930315261
4667,1,0.9875,0.772,0.175,-0.53,1.0,0.2866698518872432,0.6705426356589148,0.3894070739046658,0.8572754924248316
4669,1,0.9875,0.273,0.177,-0.272,1.0,0.30960344003822265,0.6511627906976745,0.8075450449925992,0.4650134638574981
4678,1,0.9875,0.911,0.045,-0.531,1.0,0.4319159101767797,0.4612403100775194,0.5125989052368034,0.785466459941095
4685,1,1.0,0.028,0.426,-0.028,1.0,0.6039178213091256,0.25193798449612403,0.27367216997938115,0.7278944892962285
4686,1,0.996,0.022,0.419,-0.022,1.0,0.2981366459627329,0.6976744186046512,0.6442839305100634,0.8914696509614255
4687,1,1.0,0.139,0.323,-0.139,1.0,0.2866698518872432,0.6744186046511628,0.06503375900212838,0.34401197794543137
4704,1,0.9875,0.945,0.016,-0.674,1.0,0.5656951743908265,0.3682170542635659,0.31185148926637574,0.4638322114572393
4705,1,0.9875,0.029,0.418,-0.029,1.0,0.5465838509316769,0.31007751937984496,0.16399325425416578,0.34888685270303643
4706,1,0.9875,0.873,0.05,-0.596,1.0,0.5809842331581462,0.41085271317829464,0.137958978748852,0.2855618141276426
4750,1,0.989,0.026,0.437,-0.026,2.0,0.7491638795986622,0.0,0.7246809812722201,0.2196526418871252
4753,1,0.9875,0.956,0.016,-0.667,1.0,0.6688963210702341,0.38372093023255816,0.5472563155205705,0.8145872252021338
4760,1,0.9875,0.348,0.121,-0.348,1.0,0.5771619684663163,0.4728682170542635,0.1740406151278151,0.32476304372611997
4762,1,0.995,0.896,0.059,-0.606,1.0,0.26755852842809363,0.6937984496124031,0.40211240022150463,0.20275513742686035
4777,1,0.996,0.097,0.367,-0.097,1.0,0.2981366459627329,0.6976744186046512,0.4279901878367003,0.842076950540465
4782,1,0.9875,0.031,0.433,-0.031,1.0,0.252269469660774,0.627906976744186,0.45032510824910155,0.34723455894351485
4784,1,0.998,0.671,0.052,-0.493,1.0,0.5504061156235069,0.1937984496124031,0.7385883767688153,0.1755699437202236
4796,1,1.0,0.334,0.116,-0.334,1.0,0.31724796942188244,0.7131782945736433,0.8238318947469914,0.6596384325448987
4799,1,0.9875,0.143,0.312,-0.143,1.0,0.3057811753463927,0.689922480620155,0.7060742916943585,0.35679865747451034
4804,1,0.9875,0.049,0.411,-0.049,1.0,0.6115623506927854,0.3798449612403101,0.6277083233393785,0.39878970922510604
4809,1,0.9875,0.859,0.085,-0.606,1.0,0.3210702341137124,0.7093023255813953,0.44070715759774437,0.8674911618928434
4812,1,0.9875,0.976,0.048,-0.714,2.0,0.6688963210702341,0.32170542635658916,0.6037875658262113,0.6144246077434765
4821,1,0.99,0.929,0.022,-0.665,1.0,0.672718585762064,0.1472868217054264,0.579136531492491,0.09915689486309498
4846,1,1.0,0.006,0.444,-0.006,2.0,0.37840420449116097,0.4728682170542635,0.8451417263315584,0.37657509655931687
4847,1,0.9875,0.748,0.006,-0.544,1.0,0.45867176301958906,0.4844961240310077,0.8311546896765982,0.522362973409209
4854,1,1.0,0.852,0.035,-0.582,1.0,0.3860487338748208,0.5658914728682171,0.5473625037317262,0.3335047083970384
4858,1,1.0,0.983,0.018,-0.78,3.0,0.6688963210702341,0.32170542635658916,0.6037875658262113,0.6144246077434765
4867,1,1.0,0.088,0.37,-0.088,2.0,0.3822264691829909,0.6124031007751938,0.2987013833808927,0.6937149267680485
4874,1,0.9875,0.044,0.403,-0.044,1.0,0.7262302914476827,0.10077519379844957,0.4611013487300042,0.31286793704434235
4889,1,0.998,0.975,0.006,-0.77,2.0,0.4013377926421404,0.5465116279069768,0.8298627331075767,0.8216797329749883
4890,1,0.9875,0.018,0.43,-0.018,1.0,0.2981366459627329,0.6976744186046512,0.48161663168199986,0.5673447984979427
4891,1,1.0,0.676,0.233,-0.451,2.0,0.3248924988055423,0.7131782945736433,0.18850689594626502,0.805424324849787
4919,1,0.999,0.922,0.046,-0.651,1.0,0.3248924988055423,0.7054263565891473,0.832246379005289,0.24311758192281774
4939,1,0.9875,0.6,0.325,-0.398,1.0,0.4357381748686096,0.6472868217054264,0.29793105311226853,0.855300293987936
4940,1,1.0,0.232,0.205,-0.232,1.0,0.2981366459627329,0.6976744186046512,0.16526099245924009,0.6628136405332175
4946,1,1.0,0.026,0.387,-0.026,2.0,0.39369326325848064,0.6007751937984496,0.29381625993011085,0.11702336942580471
4956,1,0.9875,0.675,0.269,-0.472,3.5,0.40898232202580026,0.5426356589147288,0.1390860641479268,0.30508595992665866
4960,1,0.993,0.195,0.267,-0.195,1.0,0.2904921165790731,0.6744186046511628,0.04873293711468918,0.5049719574188338
4961,1,0.9875,0.943,0.025,-0.659,1.0,0.6383182035355948,0.3527131782945736,0.7192909980806963,0.3861622414193877
4981,1,0.989,0.167,0.29,-0.167,1.0,0.294314381270903,0.7015503875968992,0.6231715717392188,0.5866103132706715
4983,1,1.0,0.763,0.157,-0.513,1.0,0.49307214524605825,0.5,0.38878205381972464,0.2854575294885784
